,Id,MSSubClass,MSZoning,Neighborhood,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrType,Foundation,BsmtQual,BsmtFinType1,GrLivArea,TotRmsAbvGrd,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,SalePrice,OverallCond_bin,FullBath_bin,ExterQual_bin,KitchenQual_bin
790,1154,30,RM,IDOTRR,1Story,6,1930,2007,Wd Sdng,Wd Sdng,None,BrkTil,TA,ALQ,816,5,0,Detchd,Unf,1,432,120500,0,0,0,1
791,1159,20,RL,Somerst,1Story,8,2007,2008,VinylSd,VinylSd,Stone,PConc,Gd,Unf,1580,7,0,Attchd,RFn,3,830,235128,1,1,0,0
792,1310,20,RL,SawyerW,1Story,6,1991,1991,HdBoard,HdBoard,BrkFace,CBlock,Gd,GLQ,1294,6,0,Attchd,RFn,2,496,179200,1,1,1,0
793,1316,60,RL,NAmes,2Story,6,1969,1969,HdBoard,HdBoard,None,CBlock,Fa,ALQ,2112,9,2,Attchd,Unf,2,576,206900,1,1,1,1
794,1329,50,RM,OldTown,1.5Fin,6,1920,1950,BrkFace,Wd Sdng,None,BrkTil,Gd,LwQ,2792,8,2,Detchd,Unf,2,520,256000,0,1,0,1
795,1355,60,RL,CollgCr,2Story,7,2000,2000,VinylSd,VinylSd,None,PConc,Gd,GLQ,1865,7,1,Attchd,RFn,3,839,235000,1,1,0,0
796,1367,60,RL,CollgCr,2Story,7,1999,1999,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,1790,7,0,Attchd,RFn,2,588,193000,1,1,0,0
797,1415,50,RL,BrkSide,1.5Fin,6,1923,2000,Wd Sdng,Wd Sdng,None,BrkTil,TA,Unf,1848,8,1,Detchd,Unf,2,370,207000,0,0,1,0
798,1460,20,RL,Edwards,1Story,5,1965,1965,HdBoard,HdBoard,None,CBlock,TA,BLQ,1256,6,0,Attchd,Fin,1,276,147500,0,0,0,1
799,31,70,C (all),IDOTRR,2Story,4,1920,1950,BrkFace,BrkFace,None,BrkTil,TA,Unf,1317,6,0,Detchd,Unf,1,250,40000,0,0,1,1
800,44,20,RL,CollgCr,1Story,5,1975,1980,VinylSd,VinylSd,None,CBlock,Gd,LwQ,938,5,0,Detchd,Unf,1,308,130250,0,0,1,1
801,56,20,RL,NAmes,1Story,6,1964,1964,HdBoard,Plywood,BrkFace,CBlock,TA,BLQ,1425,7,1,Attchd,RFn,2,576,180500,1,1,1,1
802,210,20,RL,NAmes,1Story,6,1964,1964,HdBoard,HdBoard,Stone,CBlock,Gd,Rec,1092,6,0,Attchd,RFn,2,504,145000,0,0,1,1
803,268,75,RL,SWISU,2.5Fin,5,1939,1997,Wd Sdng,Wd Sdng,None,PConc,TA,LwQ,2192,8,1,Detchd,Unf,1,240,179500,0,1,1,0
804,334,120,RM,NridgHt,1Story,7,2004,2004,VinylSd,VinylSd,Stone,PConc,Gd,GLQ,1358,6,1,Attchd,RFn,2,484,207000,1,1,0,0
805,335,60,RL,Gilbert,2Story,6,1998,1998,VinylSd,VinylSd,None,PConc,Gd,GLQ,1638,7,2,Attchd,Fin,2,472,192000,1,1,1,1
806,344,120,RL,NridgHt,1Story,9,2005,2005,MetalSd,MetalSd,BrkFace,PConc,Ex,GLQ,1684,6,1,Attchd,RFn,2,564,266000,1,1,0,0
807,362,50,RL,BrkSide,1.5Fin,5,1940,1982,MetalSd,MetalSd,None,CBlock,TA,Rec,1505,8,0,Detchd,Unf,1,240,145000,1,0,1,1
808,372,50,RL,ClearCr,1.5Fin,4,1959,1959,WdShing,Plywood,None,CBlock,TA,Unf,1588,7,1,Detchd,Fin,2,680,134432,0,1,1,1
809,389,20,RL,CollgCr,1Story,7,1999,2000,VinylSd,VinylSd,BrkFace,PConc,Gd,Unf,1479,6,0,Attchd,RFn,2,577,191000,1,1,0,0
810,428,20,RL,NAmes,1Story,4,1957,1957,MetalSd,MetalSd,None,CBlock,TA,Rec,907,5,0,Detchd,Unf,1,352,109008,0,0,1,1
811,431,160,RM,BrDale,2Story,6,1971,1971,HdBoard,HdBoard,BrkFace,CBlock,TA,ALQ,987,4,0,Detchd,Unf,1,264,85400,1,0,1,1
812,434,60,RL,Gilbert,2Story,6,1997,1998,VinylSd,VinylSd,None,PConc,Gd,Unf,1604,7,1,Attchd,Fin,2,470,181000,1,1,1,1
813,445,60,RL,CollgCr,2Story,7,1994,1995,VinylSd,VinylSd,None,PConc,Gd,GLQ,1908,8,1,Attchd,Unf,2,493,210000,1,1,0,0
814,537,60,RL,CollgCr,2Story,7,1998,1999,VinylSd,VinylSd,None,PConc,Gd,Unf,1724,8,0,Attchd,Fin,2,527,188000,1,1,1,0
815,563,30,RL,Edwards,1Story,5,1940,1969,WdShing,Wd Shng,None,CBlock,TA,BLQ,996,6,1,Attchd,Unf,0,0,108000,0,0,1,1
816,564,50,RL,Edwards,1.5Fin,6,1918,1950,Wd Sdng,Wd Sdng,None,BrkTil,Gd,Unf,1674,8,1,Detchd,Fin,2,396,185000,0,1,1,1
817,584,75,RM,OldTown,2.5Unf,10,1893,2000,Wd Sdng,Wd Sdng,None,BrkTil,TA,Unf,2775,9,1,Detchd,Unf,2,880,325000,0,0,0,0
818,600,160,RM,Blueste,2Story,6,1980,1980,MetalSd,MetalSd,None,CBlock,Gd,LwQ,1556,6,1,Attchd,Fin,2,452,151000,0,1,1,1
819,647,20,RL,NAmes,1Story,5,1950,1950,MetalSd,MetalSd,None,CBlock,TA,Unf,1048,7,0,Detchd,Unf,2,420,98300,1,0,1,1
820,675,20,RL,NAmes,1Story,6,1965,1965,HdBoard,HdBoard,None,CBlock,TA,Rec,1136,5,1,Attchd,RFn,1,384,140000,0,0,1,1
821,700,120,FV,Somerst,1Story,7,2004,2004,MetalSd,MetalSd,None,PConc,Gd,GLQ,1391,5,0,Attchd,RFn,2,530,196000,1,1,0,0
822,711,30,RL,BrkSide,1Story,3,1935,2003,VinylSd,VinylSd,None,CBlock,TA,Unf,729,5,0,Attchd,Unf,0,0,52000,0,0,0,1
823,733,60,RL,CollgCr,2Story,7,1998,1999,VinylSd,VinylSd,BrkFace,PConc,Gd,ALQ,2031,8,1,Attchd,Fin,2,541,222500,1,1,0,0
824,746,60,RL,NWAmes,2Story,8,1976,1996,VinylSd,VinylSd,BrkFace,CBlock,TA,GLQ,2715,11,2,BuiltIn,Fin,2,831,299800,0,0,0,0
825,768,50,RL,Mitchel,1.5Fin,6,1940,1985,VinylSd,VinylSd,None,CBlock,Gd,ALQ,1750,7,0,Attchd,Unf,1,423,160000,0,1,1,1
826,806,20,RL,Somerst,1Story,7,2008,2008,VinylSd,VinylSd,Stone,PConc,Gd,Unf,1428,6,0,Attchd,RFn,2,554,227680,1,1,0,0
827,818,20,RL,Mitchel,1Story,8,2002,2002,CemntBd,CmentBd,BrkFace,PConc,Gd,GLQ,1689,7,2,Attchd,RFn,3,857,271000,1,1,0,0
828,924,120,RL,SawyerW,1Story,6,1993,1994,Plywood,Plywood,None,PConc,Gd,LwQ,1617,5,1,Attchd,RFn,2,533,193000,1,1,0,0
829,962,60,RL,NWAmes,2Story,6,1977,1995,HdBoard,HdBoard,BrkFace,CBlock,Gd,ALQ,2872,11,1,Attchd,Fin,2,619,272000,0,1,1,1
830,968,20,RL,NAmes,1Story,5,1955,1955,Wd Sdng,Wd Sdng,BrkFace,CBlock,TA,ALQ,1098,6,0,Attchd,Unf,1,260,135000,0,0,1,1
831,981,85,RL,NAmes,SFoyer,7,1961,2007,CemntBd,CmentBd,Stone,CBlock,TA,ALQ,999,6,0,Attchd,RFn,2,588,178400,0,0,0,0
832,1003,20,RL,Somerst,1Story,8,2006,2006,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,1574,7,1,Attchd,RFn,3,824,232000,1,1,0,0
833,1042,60,RL,NWAmes,2Story,6,1966,2000,HdBoard,HdBoard,BrkFace,CBlock,TA,GLQ,1632,7,0,Attchd,Unf,2,484,173000,0,0,1,0
834,1144,20,RL,Sawyer,1Story,5,1959,1959,Wd Sdng,Plywood,None,CBlock,TA,GLQ,1006,5,0,Attchd,Unf,0,0,80000,0,0,1,1
835,1160,60,RL,NWAmes,2Story,6,1974,1974,HdBoard,HdBoard,BrkFace,CBlock,TA,ALQ,1876,8,1,Attchd,RFn,2,540,185000,0,1,0,0
836,1169,70,RL,Edwards,2Story,6,1935,1986,Stucco,Stucco,None,CBlock,TA,Rec,2108,7,2,Basment,Unf,2,540,235000,0,1,1,0
837,1171,80,RL,Mitchel,SLvl,6,1977,1977,Plywood,Plywood,None,CBlock,TA,ALQ,1118,6,1,Attchd,Fin,1,358,171000,0,0,1,1
838,1196,60,RL,Gilbert,2Story,6,2005,2005,VinylSd,VinylSd,None,PConc,Gd,Unf,1456,8,0,Attchd,Fin,2,400,176000,1,1,1,0
839,1241,60,RL,CollgCr,2Story,7,2003,2003,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,1768,8,0,Attchd,RFn,2,543,224900,1,1,0,0
840,1255,60,RL,Edwards,2Story,7,2003,2004,VinylSd,VinylSd,Stone,PConc,Gd,Unf,1656,7,1,BuiltIn,Fin,2,397,165400,1,1,0,0
841,1259,80,RL,Gilbert,SLvl,7,2005,2005,VinylSd,VinylSd,Stone,PConc,Gd,GLQ,1166,5,0,Attchd,Fin,2,400,190000,1,1,0,0
842,1260,20,RL,NAmes,1Story,6,1969,1969,HdBoard,HdBoard,None,CBlock,Gd,ALQ,1054,6,0,Attchd,Unf,2,460,151000,0,0,1,1
843,1322,20,RL,BrkSide,1Story,3,1949,1950,VinylSd,VinylSd,None,CBlock,TA,Unf,720,4,0,Detchd,Unf,1,287,72500,0,0,1,1
844,1342,20,RL,SawyerW,1Story,6,2003,2004,VinylSd,VinylSd,None,PConc,Gd,GLQ,1114,6,0,Detchd,Unf,2,576,155000,1,0,1,0
845,1375,60,FV,Somerst,2Story,7,2005,2005,CemntBd,CmentBd,None,PConc,Gd,Unf,1958,9,1,Attchd,Fin,3,936,250000,1,1,0,0
846,1401,50,RM,BrkSide,1.5Fin,6,1929,1950,WdShing,Wd Shng,None,BrkTil,TA,Unf,1158,5,1,BuiltIn,RFn,1,208,120000,0,0,1,1
847,1436,20,RL,NAmes,1Story,6,1962,2005,Wd Sdng,Wd Sdng,BrkFace,CBlock,TA,Unf,1537,7,1,Attchd,RFn,2,462,174000,0,0,0,0
848,106,60,FV,Somerst,2Story,8,2003,2004,VinylSd,VinylSd,BrkFace,PConc,Ex,Unf,1992,9,1,Attchd,RFn,2,648,250000,1,1,0,0
849,190,120,RL,StoneBr,1Story,8,2001,2002,CemntBd,CmentBd,None,PConc,Ex,GLQ,1593,5,1,Attchd,Fin,2,682,286000,1,0,0,0
850,236,160,RM,BrDale,2Story,6,1971,1971,HdBoard,HdBoard,BrkFace,CBlock,TA,ALQ,987,5,0,Detchd,Unf,1,264,89500,0,0,1,1
851,336,190,RL,Timber,1.5Fin,5,1965,1965,Plywood,Plywood,None,CBlock,TA,ALQ,1786,7,2,Attchd,Fin,2,529,228950,0,1,1,1
852,390,60,RL,NridgHt,2Story,10,2007,2008,VinylSd,VinylSd,Stone,PConc,Ex,GLQ,2332,9,1,BuiltIn,Fin,3,846,426000,1,1,0,0
853,403,30,RL,Sawyer,1Story,5,1940,1997,Wd Sdng,Wd Sdng,None,PConc,TA,Unf,672,4,0,Detchd,Unf,1,240,108000,0,0,1,1
854,464,70,RL,Crawfor,2Story,6,1934,1995,Stucco,Stucco,None,CBlock,TA,LwQ,1660,6,1,Detchd,Unf,1,240,188700,0,0,1,1
855,521,190,RL,OldTown,2Story,4,1900,2000,MetalSd,MetalSd,None,BrkTil,TA,Unf,1294,7,0,Attchd,Unf,0,0,106250,0,1,1,1
856,531,80,RL,Timber,SLvl,6,1988,1989,HdBoard,HdBoard,BrkFace,CBlock,Gd,GLQ,1509,5,1,Attchd,RFn,2,600,175000,1,1,0,0
857,555,60,RL,NridgHt,2Story,7,2003,2004,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,2046,8,1,BuiltIn,RFn,3,871,284000,1,1,0,0
858,559,60,RL,Gilbert,2Story,7,1996,1997,HdBoard,HdBoard,None,PConc,Gd,GLQ,1446,6,1,Attchd,Unf,2,406,175000,1,1,1,1
859,590,40,RM,BrkSide,1Story,5,1930,1960,VinylSd,VinylSd,None,BrkTil,TA,Unf,935,4,0,Detchd,Unf,1,308,79500,0,0,1,1
860,620,60,RL,Timber,2Story,8,2003,2003,VinylSd,VinylSd,Stone,PConc,Gd,GLQ,2262,10,2,Attchd,Fin,3,749,305000,1,1,0,0
861,655,20,RL,NoRidge,1Story,8,1995,1995,MetalSd,MetalSd,BrkFace,PConc,Gd,GLQ,2113,7,1,Attchd,Fin,3,839,350000,0,1,0,0
862,657,20,RL,NAmes,1Story,5,1959,2006,HdBoard,HdBoard,BrkFace,CBlock,TA,ALQ,1053,5,0,Attchd,RFn,1,312,145500,0,0,0,0
863,719,60,RL,NoRidge,2Story,7,1993,1994,Wd Sdng,ImStucc,BrkFace,PConc,Gd,GLQ,2418,9,1,Attchd,RFn,3,983,341000,1,1,0,0
864,759,160,FV,Somerst,2Story,7,1999,1999,MetalSd,MetalSd,BrkFace,PConc,Gd,ALQ,1501,6,0,Detchd,Unf,2,440,179400,1,1,1,1
865,766,20,RL,Somerst,1Story,9,2008,2008,VinylSd,VinylSd,Stone,PConc,Gd,Unf,1506,6,1,Attchd,Fin,2,592,264132,1,1,0,0
866,789,20,RM,OldTown,1Story,4,1954,2000,MetalSd,MetalSd,None,CBlock,TA,Unf,901,4,0,Detchd,Unf,1,281,107900,0,0,1,1
867,986,190,RL,Edwards,1Story,5,1950,1950,MetalSd,MetalSd,None,CBlock,TA,ALQ,1164,5,0,Detchd,Unf,1,240,125000,1,0,1,1
868,1011,50,RL,Sawyer,1.5Fin,5,1948,1950,Wd Sdng,Wd Sdng,None,CBlock,TA,Unf,1271,7,1,Attchd,Unf,1,312,135000,1,1,1,1
869,1062,30,C (all),IDOTRR,1Story,3,1935,1950,MetalSd,MetalSd,None,CBlock,TA,Unf,894,6,0,Detchd,RFn,3,1248,81000,0,0,1,1
870,1149,50,RM,OldTown,1.5Fin,7,1926,1950,Wd Sdng,Wd Sdng,None,PConc,TA,Unf,1111,5,1,Detchd,Unf,1,288,116900,0,0,1,1
871,1222,20,RL,Sawyer,1Story,5,1968,1968,HdBoard,HdBoard,None,CBlock,TA,BLQ,1211,5,1,Attchd,Unf,1,322,134000,1,0,1,1
872,1230,80,RL,NAmes,SLvl,5,1960,1960,BrkFace,HdBoard,None,CBlock,TA,ALQ,1507,7,0,Basment,Unf,1,404,127000,1,1,1,1
873,1257,20,RL,NoRidge,1Story,8,1994,1994,HdBoard,HdBoard,BrkFace,PConc,Gd,GLQ,1987,7,1,Attchd,Fin,2,691,301500,1,1,0,0
874,1265,120,RH,NAmes,1Story,6,1998,1999,MetalSd,MetalSd,None,PConc,Gd,GLQ,1337,5,0,Attchd,Fin,2,511,181000,1,1,0,0
875,1419,20,RL,NAmes,1Story,5,1963,1963,HdBoard,HdBoard,None,CBlock,TA,BLQ,1144,6,0,Detchd,Unf,1,336,124000,1,0,1,1
876,1427,60,RL,NoRidge,2Story,7,1994,1994,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,2127,5,2,Attchd,RFn,2,525,271000,1,1,0,0
877,3,60,RL,CollgCr,2Story,7,2001,2002,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,1786,6,1,Attchd,RFn,2,608,223500,1,1,0,0
878,13,20,RL,Sawyer,1Story,5,1962,1962,HdBoard,Plywood,None,CBlock,TA,ALQ,912,4,0,Detchd,Unf,1,352,144000,0,0,1,1
879,23,20,RL,CollgCr,1Story,8,2002,2002,VinylSd,VinylSd,BrkFace,PConc,Gd,Unf,1795,7,1,Attchd,RFn,2,534,230000,1,1,0,0
880,166,190,RL,Edwards,1.5Fin,5,1940,1999,Wd Sdng,Wd Sdng,None,BrkTil,TA,ALQ,1355,6,0,Attchd,Unf,0,0,127500,0,1,1,1
881,228,160,RM,BrDale,2Story,6,1970,1970,HdBoard,HdBoard,BrkFace,CBlock,TA,Rec,987,5,0,Detchd,Unf,1,280,106000,0,0,1,1
882,432,50,RM,OldTown,1.5Fin,6,1920,1998,MetalSd,MetalSd,None,BrkTil,TA,Unf,1198,7,0,Attchd,Unf,0,0,79900,0,0,1,1
883,442,90,RL,Edwards,1Story,4,1955,1955,VinylSd,VinylSd,BrkFace,CBlock,TA,ALQ,1440,8,0,Attchd,Unf,0,0,118000,0,1,1,1
884,591,60,RL,CollgCr,2Story,7,2004,2004,VinylSd,VinylSd,None,PConc,Gd,GLQ,1582,6,0,Attchd,RFn,2,520,185900,1,1,0,0
885,605,20,RL,CollgCr,1Story,7,2002,2002,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,1494,6,1,Attchd,RFn,2,530,221000,1,1,0,0
886,621,30,RL,Edwards,1Story,3,1914,1950,Stucco,Stucco,None,BrkTil,TA,BLQ,864,5,0,Attchd,Unf,0,0,67000,0,0,1,1
887,835,20,RL,NAmes,1Story,5,1961,1961,VinylSd,VinylSd,BrkFace,CBlock,TA,Rec,1144,6,0,Attchd,Unf,2,456,139950,0,0,1,1
888,849,50,RL,ClearCr,1.5Fin,6,1908,1997,Wd Sdng,Wd Sdng,None,BrkTil,TA,Unf,2358,10,1,Detchd,Unf,2,360,240000,0,0,1,1
889,922,90,RL,Edwards,1.5Fin,5,1900,2003,MetalSd,MetalSd,None,CBlock,TA,ALQ,2200,9,0,Attchd,Unf,0,0,145900,0,1,1,1
890,954,60,RL,Mitchel,2Story,5,1969,1969,HdBoard,HdBoard,BrkFace,CBlock,TA,ALQ,1968,7,1,Attchd,RFn,2,530,172000,0,1,1,1
891,1038,60,RL,CollgCr,2Story,8,2001,2002,VinylSd,VinylSd,BrkFace,PConc,Gd,Unf,2263,7,1,BuiltIn,Fin,2,905,287000,1,1,0,0
892,1112,60,RL,NWAmes,2Story,7,1976,1976,Plywood,Plywood,BrkFace,CBlock,TA,ALQ,1964,8,1,Attchd,RFn,2,483,205000,0,1,1,1
893,1441,70,RL,Crawfor,2.5Fin,6,1922,1994,MetalSd,MetalSd,None,BrkTil,Ex,Unf,2555,11,1,Detchd,Fin,2,672,191000,0,1,1,1
894,83,20,RL,Somerst,1Story,8,2007,2007,VinylSd,VinylSd,Stone,PConc,Gd,GLQ,1563,6,1,Attchd,RFn,3,758,245000,1,1,1,0
895,349,160,RL,NridgHt,2Story,7,2003,2004,VinylSd,Wd Shng,Stone,PConc,Gd,GLQ,1626,6,0,BuiltIn,RFn,2,474,154000,1,1,0,0
896,509,70,RM,OldTown,2Story,7,1928,2005,MetalSd,MetalSd,None,BrkTil,TA,Rec,1378,7,1,Detchd,Unf,2,360,161000,0,1,1,0
897,551,120,RL,NPkVill,1Story,6,1977,1977,Plywood,Plywood,None,CBlock,Gd,ALQ,1069,4,0,Attchd,RFn,2,440,140000,0,1,1,1
898,576,50,RL,NAmes,1.5Fin,5,1947,1950,MetalSd,MetalSd,None,CBlock,TA,Rec,1216,6,0,Detchd,Unf,1,336,118500,1,0,1,1
899,668,20,RL,SawyerW,1Story,6,1994,1998,HdBoard,HdBoard,BrkFace,PConc,Gd,GLQ,1679,7,1,Attchd,RFn,2,575,193500,1,1,1,0
900,713,120,RL,StoneBr,1Story,8,1988,1989,HdBoard,HdBoard,None,PConc,Gd,GLQ,1228,5,1,Attchd,Fin,2,472,189000,1,1,0,0
901,745,120,RL,StoneBr,1Story,8,1993,1993,HdBoard,HdBoard,None,PConc,Gd,GLQ,1337,5,1,Attchd,RFn,2,462,180000,1,1,0,0
902,795,60,RL,Gilbert,2Story,7,1994,1996,MetalSd,MetalSd,None,PConc,Gd,Unf,1895,7,1,Attchd,Fin,2,409,194500,1,1,0,0
903,803,60,RL,CollgCr,2Story,7,2005,2005,WdShing,Wd Shng,None,PConc,Gd,GLQ,1456,7,1,Attchd,Fin,2,410,189000,1,1,0,0
904,857,80,RL,CollgCr,SLvl,6,1978,1978,Plywood,HdBoard,None,CBlock,Gd,GLQ,1026,5,0,Detchd,Unf,2,576,147000,0,0,1,1
905,873,20,RL,NAmes,1Story,5,1953,1996,WdShing,Wd Shng,None,Stone,TA,Unf,910,5,0,Attchd,Unf,2,414,116000,0,0,0,0
906,896,60,RL,NAmes,2Story,6,1963,1963,HdBoard,HdBoard,BrkFace,CBlock,TA,BLQ,1796,8,1,Attchd,RFn,2,483,140000,1,0,1,1
907,1081,20,RL,NWAmes,1Story,6,1971,2004,VinylSd,VinylSd,BrkFace,CBlock,TA,ALQ,1258,5,0,Attchd,RFn,2,528,145000,0,1,0,0
908,1157,80,RL,NAmes,SLvl,5,1965,1999,BrkFace,BrkFace,None,PConc,TA,ALQ,1265,6,1,Attchd,RFn,2,502,179900,0,1,1,0
909,1177,20,RL,Mitchel,1Story,5,1984,1985,HdBoard,Plywood,None,CBlock,TA,ALQ,923,5,0,Attchd,Unf,1,264,119500,1,0,1,1
910,1209,20,RL,NAmes,1Story,5,1962,1980,MetalSd,MetalSd,None,CBlock,TA,Rec,1283,6,0,Detchd,Unf,2,506,140000,0,0,1,1
911,1229,120,RL,NridgHt,1Story,9,2008,2008,MetalSd,MetalSd,BrkFace,PConc,Ex,GLQ,1702,7,1,Attchd,Fin,3,1052,367294,1,0,0,0
912,1328,20,RL,Mitchel,1Story,5,1982,2008,VinylSd,VinylSd,None,CBlock,TA,ALQ,816,5,1,Attchd,Unf,1,264,130500,0,0,0,0
913,1357,20,RL,NAmes,1Story,5,1966,1966,HdBoard,HdBoard,BrkFace,CBlock,TA,Rec,892,5,0,Attchd,RFn,1,264,110000,1,0,1,1
914,1372,80,RL,NAmes,SLvl,6,1955,1996,AsbShng,AsbShng,None,CBlock,TA,BLQ,1661,8,1,BuiltIn,RFn,1,377,165500,0,0,1,0
915,1426,20,RL,NAmes,1Story,6,1959,1959,HdBoard,HdBoard,Stone,CBlock,TA,Unf,1252,7,0,Detchd,Unf,2,528,142000,0,0,0,0
916,175,20,RL,Timber,1Story,6,1986,1986,VinylSd,Plywood,Stone,CBlock,Gd,ALQ,1651,7,1,Attchd,Fin,2,616,184000,1,1,1,1
917,421,90,RM,Mitchel,SFoyer,7,1997,1998,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,1344,8,0,Attchd,Fin,4,784,206300,1,1,1,1
918,528,60,RL,NridgHt,2Story,9,2008,2008,VinylSd,VinylSd,Stone,PConc,Ex,GLQ,2713,11,1,Attchd,Fin,3,858,446261,1,1,0,0
919,571,90,RL,NAmes,1Story,5,1965,1965,HdBoard,HdBoard,BrkFace,CBlock,TA,LwQ,1728,10,0,Detchd,Unf,2,576,142600,1,1,1,1
920,580,50,RM,OldTown,1.5Fin,5,1954,1954,MetalSd,MetalSd,BrkFace,BrkTil,TA,Unf,1795,7,0,Attchd,Unf,1,352,131500,1,1,1,1
921,683,120,RL,ClearCr,1Story,6,1996,1997,Wd Sdng,Wd Sdng,None,PConc,Gd,GLQ,1291,6,1,Attchd,Unf,2,431,173000,1,0,1,0
922,718,20,RL,NWAmes,1Story,5,1973,2000,HdBoard,HdBoard,None,CBlock,Gd,BLQ,1178,5,1,Attchd,Unf,2,439,157000,0,0,1,0
923,838,160,RM,BrDale,2Story,6,1973,1973,HdBoard,HdBoard,BrkFace,CBlock,TA,BLQ,987,5,0,Detchd,Unf,1,264,100000,1,0,1,1
924,935,20,RL,NAmes,1Story,7,1960,2007,Wd Sdng,Wd Sdng,None,CBlock,Gd,GLQ,2069,9,1,Attchd,RFn,2,505,242000,0,1,1,0
925,1006,80,RL,CollgCr,SLvl,5,1977,1977,HdBoard,HdBoard,BrkFace,CBlock,Gd,GLQ,985,6,0,Attchd,Unf,1,328,149900,0,1,0,1
926,1162,20,RL,Crawfor,1Story,6,1954,2006,HdBoard,HdBoard,BrkFace,CBlock,TA,BLQ,1640,7,1,Detchd,Unf,2,924,224000,0,0,0,0
927,1172,20,RL,NAmes,1Story,6,1958,1958,MetalSd,MetalSd,None,CBlock,TA,ALQ,1261,6,1,Attchd,RFn,2,433,163000,0,0,1,1
928,1182,120,RM,Crawfor,1Story,8,2008,2008,CemntBd,CmentBd,Stone,PConc,Ex,GLQ,1652,5,1,Attchd,Fin,2,482,392500,1,1,0,0
929,1235,70,RH,SWISU,2Story,5,1911,1950,MetalSd,MetalSd,None,PConc,TA,Unf,1964,7,0,Attchd,Unf,0,0,130000,0,0,1,1
930,1337,90,RL,NWAmes,1Story,5,1973,1973,Plywood,Plywood,BrkFace,CBlock,TA,Unf,1656,8,0,Detchd,Unf,2,506,135000,1,1,1,1
931,1410,60,RL,NWAmes,2Story,7,1986,1991,Plywood,Plywood,BrkFace,CBlock,Gd,Unf,2093,7,1,Attchd,Fin,2,542,215000,0,1,1,1
932,1438,20,RL,NridgHt,1Story,8,2008,2008,VinylSd,VinylSd,Stone,PConc,Ex,GLQ,1932,7,1,Attchd,Fin,3,774,394617,1,1,0,0
933,5,60,RL,NoRidge,2Story,8,2000,2000,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,2198,9,1,Attchd,RFn,3,836,250000,1,1,0,0
934,139,60,RL,CollgCr,2Story,8,1999,2000,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,1852,7,2,Attchd,Fin,3,660,230000,1,1,0,0
935,253,60,RL,SawyerW,2Story,6,2004,2004,VinylSd,VinylSd,None,PConc,Gd,Unf,1640,6,0,Attchd,RFn,2,520,173000,1,1,0,0
936,260,20,RM,OldTown,1Story,5,1956,1956,BrkFace,BrkFace,None,PConc,TA,Unf,882,4,0,Detchd,Unf,1,308,97000,1,0,1,1
937,338,20,RL,CollgCr,1Story,7,2002,2003,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,1536,7,0,Attchd,RFn,2,532,214000,1,1,0,0
938,368,80,RL,NAmes,SLvl,6,1962,1962,Plywood,Plywood,BrkFace,CBlock,Gd,GLQ,1431,6,1,Basment,RFn,1,296,165000,1,0,1,1
939,401,120,RL,Veenker,1Story,8,1996,1996,BrkFace,BrkFace,None,PConc,Gd,GLQ,1288,4,2,Attchd,Fin,2,500,245500,1,0,0,0
940,415,60,RL,SawyerW,2Story,7,1993,1993,VinylSd,VinylSd,None,PConc,Gd,BLQ,2097,9,1,Attchd,Unf,3,678,228000,1,1,0,0
941,710,20,RL,Sawyer,1Story,5,1966,1966,HdBoard,HdBoard,BrkCmn,PConc,TA,Unf,904,6,0,Attchd,Unf,1,408,109900,0,0,1,1
942,974,20,FV,Somerst,1Story,7,2007,2008,CemntBd,CmentBd,None,PConc,Gd,Unf,1428,6,0,Attchd,Fin,2,480,182000,1,1,0,0
943,1119,80,RL,Sawyer,SLvl,5,1958,1987,MetalSd,MetalSd,None,CBlock,TA,Unf,1601,6,0,BuiltIn,RFn,1,300,140000,0,0,1,1
944,1228,20,RL,NAmes,1Story,5,1965,2008,VinylSd,VinylSd,BrkFace,CBlock,TA,ALQ,912,5,0,Detchd,Unf,2,576,147000,0,0,1,0
945,1297,20,RL,NAmes,1Story,5,1963,1963,MetalSd,MetalSd,BrkFace,CBlock,TA,ALQ,1128,6,0,Attchd,RFn,2,525,155000,0,1,1,1
946,1350,70,RM,OldTown,2Story,8,1872,1987,MetalSd,MetalSd,None,BrkTil,TA,LwQ,2358,8,0,Attchd,Unf,0,0,122000,1,1,1,1
947,125,20,RL,NWAmes,1Story,6,1979,1998,HdBoard,HdBoard,None,CBlock,Gd,Unf,1586,7,1,Attchd,Unf,2,435,181000,1,1,1,1
